Site Group,Topography Codes,Label,Topography,Morphology,Description
SMALL INTESTINE,"C170-C173,C178-C179",OTHER SPEC. NON-HODGKIN LYMPHOMA,971,9712/3,Intravascular large B-cell lymphoma
SMALL INTESTINE,"C170-C173,C178-C179",OTHER SPEC. NON-HODGKIN LYMPHOMA,971,9714/3,"Anaplastic large cell lymphoma, T-cell and Null cell type"
SMALL INTESTINE,"C170-C173,C178-C179",OTHER SPEC. NON-HODGKIN LYMPHOMA,971,9715/3,"Anaplastic large cell lymphoma, ALK negative"
SMALL INTESTINE,"C170-C173,C178-C179",OTHER SPEC. NON-HODGKIN LYMPHOMA,971,9717/3,Intestinal T-cell lymphoma
SMALL INTESTINE,"C170-C173,C178-C179",OTHER SPEC. NON-HODGKIN LYMPHOMA,971,9719/3,"NK/T-cell lymphoma, nasal and nasal-type"
SMALL INTESTINE,"C170-C173,C178-C179",PRECURS. CELL LYMPHOBLASTIC LYMPH.,972,9724/3,SystemicEBV pos. T-cell lymphoproliferative disease of childhood
SMALL INTESTINE,"C170-C173,C178-C179",PRECURS. CELL LYMPHOBLASTIC LYMPH.,972,9727/3,"Precursor cell lymphoblastic lymphoma, NOS"
SMALL INTESTINE,"C170-C173,C178-C179",PRECURS. CELL LYMPHOBLASTIC LYMPH.,972,9728/3,Precursor B-cell lymphoblastic lymphoma
SMALL INTESTINE,"C170-C173,C178-C179",PRECURS. CELL LYMPHOBLASTIC LYMPH.,972,9729/3,Precursor T-cell lymphoblastic lymphoma
SMALL INTESTINE,"C170-C173,C178-C179",PLASMA CELL TUMORS,973,9731/3,"Plasmacytoma, NOS"
SMALL INTESTINE,"C170-C173,C178-C179",PLASMA CELL TUMORS,973,9734/3,"Plasmacytoma, extramedullary"
SMALL INTESTINE,"C170-C173,C178-C179",PLASMA CELL TUMORS,973,9735/3,Plasmablastic lymphoma
SMALL INTESTINE,"C170-C173,C178-C179",PLASMA CELL TUMORS,973,9737/3,ALK positive large B-cell lymphoma
SMALL INTESTINE,"C170-C173,C178-C179",PLASMA CELL TUMORS,973,9738/3,Lrg B-cell lymphoma in HHV8-assoc. multicentric Castleman DZ
SMALL INTESTINE,"C170-C173,C178-C179",MAST CELL TUMORS,974,9740/3,Mast cell sarcoma
SMALL INTESTINE,"C170-C173,C178-C179",MAST CELL TUMORS,974,9741/3,Malignant mastocytosis
SMALL INTESTINE,"C170-C173,C178-C179",MAST CELL TUMORS,974,9749/3,Erdhiem-Chester Disease
SMALL INTESTINE,"C170-C173,C178-C179",NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9750/3,Malignant histiocytosis
SMALL INTESTINE,"C170-C173,C178-C179",NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9751/3,"Langerhans cell histiocytosis, NOS"
SMALL INTESTINE,"C170-C173,C178-C179",NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9754/3,"Langerhans cell histiocytosis, disseminated"
SMALL INTESTINE,"C170-C173,C178-C179",NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9755/3,Histiocytic sarcoma
SMALL INTESTINE,"C170-C173,C178-C179",NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9756/3,Langerhans cell sarcoma
SMALL INTESTINE,"C170-C173,C178-C179",NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9757/3,Interdigitating dendritic cell sarcoma
SMALL INTESTINE,"C170-C173,C178-C179",NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9758/3,Follicular dendritic cell sarcoma
SMALL INTESTINE,"C170-C173,C178-C179",NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9759/3,Fibroblastic reticular cell tumor
SMALL INTESTINE,"C170-C173,C178-C179",IMMUNOPROLIFERATIVE DISEASES,976,9766/3,"Lymphomatoid granulomatosis, grade 3"
SMALL INTESTINE,"C170-C173,C178-C179",PRECURSOR LYMPHOID NEOPLASMS,981,9811/3,"B lymphoblastic leukemia/lymphoma, NOS"
SMALL INTESTINE,"C170-C173,C178-C179",PRECURSOR LYMPHOID NEOPLASMS,981,9812/3,Leukemia/lymphoma with t(9;22)(q34;q11.2);BCR-ABL1
SMALL INTESTINE,"C170-C173,C178-C179",PRECURSOR LYMPHOID NEOPLASMS,981,9813/3,Leukemia/lymphoma with t(v;11q23);MLL rearranged
SMALL INTESTINE,"C170-C173,C178-C179",PRECURSOR LYMPHOID NEOPLASMS,981,9814/3,Leukemia/lymphoma with t(12;21)(p13;q22);TEL-AML1(ETV6-RUNX1)
SMALL INTESTINE,"C170-C173,C178-C179",PRECURSOR LYMPHOID NEOPLASMS,981,9815/3,B lymphoblastic leukemia/lymphoma with hyperdiploidy
SMALL INTESTINE,"C170-C173,C178-C179",PRECURSOR LYMPHOID NEOPLASMS,981,9818/3,Leukemia/lymphoma with t(1;19)(q23;p13.3); E2A PBX1 (TCF3 PBX1)
SMALL INTESTINE,"C170-C173,C178-C179",PRECURSOR LYMPHOID NEOPLASMS,981,9819/3,"B-lymphocytic leukemia/lymphoma, BCR-ABL1-like"
SMALL INTESTINE,"C170-C173,C178-C179","LYMPHOID LEUKEMIA, NOS",982,9823/3,Chronic lymphocytic leukemia/small lymphocytic lymphoma
SMALL INTESTINE,"C170-C173,C178-C179",PROLYMPH/PRECURS LEUKEMIA,983,9831/3,T-cell large granular lymphocytic leukemia
SMALL INTESTINE,"C170-C173,C178-C179",PROLYMPH/PRECURS LEUKEMIA,983,9837/3,T lymphoblastic leukemia/lymphoma
SMALL INTESTINE,"C170-C173,C178-C179",CHRONIC MYELOPROLIFERATIVE DIS.,996,9965/3,Myeloid and lymphoid neoplasms with PDGFRB rearrangement
SMALL INTESTINE,"C170-C173,C178-C179",CHRONIC MYELOPROLIFERATIVE DIS.,996,9967/3,Myeloid and lymphoid neoplasm with FGFR1 abnormalities
SMALL INTESTINE,"C170-C173,C178-C179",MYELOPLASTIC/MYELOPROLIFERATIVE NEOPLASMS,997,9971/3,Polymorphic PTLD
SMALL INTESTINE,"C170-C173,C178-C179",MYELOPLASTIC/MYELOPROLIFERATIVE NEOPLASMS,997,9975/3,"Myelodysplastic/Myeloproliferative neoplasm, unclassifiable"
APPENDIX,C181,NEOPLASM,800,8000/3,"Neoplasm, malignant"
APPENDIX,C181,NEOPLASM,800,8001/3,"Tumor cells, malignant"
APPENDIX,C181,NEOPLASM,800,8002/3,"Malignant tumor, small cell type"
APPENDIX,C181,NEOPLASM,800,8003/3,"Malignant tumor, giant cell type"
APPENDIX,C181,NEOPLASM,800,8004/3,"Malignant tumor, spindle cell type"
APPENDIX,C181,NEOPLASM,800,8005/3,"Malignant tumor, clear cell type"
APPENDIX,C181,"CARCINOMA, NOS",801,8010/2,"Carcinoma in situ, NOS"
APPENDIX,C181,"CARCINOMA, NOS",801,8010/3,"Carcinoma, NOS"
APPENDIX,C181,"CARCINOMA, NOS",801,8011/3,"Epithelioma, malignant"
APPENDIX,C181,"CARCINOMA, NOS",801,8012/3,"Large cell carcinoma, NOS"
APPENDIX,C181,"CARCINOMA, NOS",801,8013/3,Large cell neuroendocrine carcinoma
APPENDIX,C181,"CARCINOMA, NOS",801,8014/3,Large cell carcinoma with rhabdoid phenotype
APPENDIX,C181,"CARCINOMA, NOS",801,8015/3,Glassy cell carcinoma
APPENDIX,C181,"CARCINOMA, UNDIFF., NOS",802,8020/3,"Carcinoma, undifferentiated type, NOS"
APPENDIX,C181,"CARCINOMA, UNDIFF., NOS",802,8021/3,"Carcinoma, anaplastic type, NOS"
APPENDIX,C181,"CARCINOMA, UNDIFF., NOS",802,8022/3,Pleomorphic carcinoma
APPENDIX,C181,GIANT & SPINDLE CELL CARCINOMA,803,8030/3,Giant cell and spindle cell carcinoma
APPENDIX,C181,GIANT & SPINDLE CELL CARCINOMA,803,8031/3,Giant cell carcinoma
APPENDIX,C181,GIANT & SPINDLE CELL CARCINOMA,803,8032/3,Spindle cell carcinoma
APPENDIX,C181,GIANT & SPINDLE CELL CARCINOMA,803,8033/3,Pseudosarcomatous carcinoma
APPENDIX,C181,GIANT & SPINDLE CELL CARCINOMA,803,8034/3,Polygonal cell carcinoma
APPENDIX,C181,GIANT & SPINDLE CELL CARCINOMA,803,8035/3,Carcinoma with osteoclast-like giant cells
APPENDIX,C181,"SMALL CELL CARCINOMA, NOS",804,8041/3,"Small cell carcinoma, NOS"
APPENDIX,C181,"SMALL CELL CARCINOMA, NOS",804,8043/3,"Small cell carcinoma, fusiform cell"
APPENDIX,C181,"PAPILLARY CARCINOMA, NOS",805,8050/2,Papillary carcinoma in situ
APPENDIX,C181,"PAPILLARY CARCINOMA, NOS",805,8050/3,"Papillary carcinoma, NOS"
APPENDIX,C181,"PAPILLARY CARCINOMA, NOS",805,8051/3,"Verrucous carcinoma, NOS"
APPENDIX,C181,"PAPILLARY CARCINOMA, NOS",805,8052/2,"Papillary squamous cell carcinoma, non-invasive"
APPENDIX,C181,"PAPILLARY CARCINOMA, NOS",805,8052/3,Papillary squamous cell carcinoma
APPENDIX,C181,"SQUAMOUS CELL CARCINOMA, NOS",807,8070/2,"Squamous cell carcinoma in situ, NOS"
APPENDIX,C181,"SQUAMOUS CELL CARCINOMA, NOS",807,8070/3,"Squamous cell carcinoma, NOS"
APPENDIX,C181,"SQUAMOUS CELL CARCINOMA, NOS",807,8071/3,"Sq. cell carcinoma, keratinizing, NOS"
APPENDIX,C181,"SQUAMOUS CELL CARCINOMA, NOS",807,8072/3,"Sq. cell carcinoma, lg. cell, non-ker."
APPENDIX,C181,"SQUAMOUS CELL CARCINOMA, NOS",807,8073/3,"Sq. cell carcinoma, sm. cell, non-ker."
APPENDIX,C181,"SQUAMOUS CELL CARCINOMA, NOS",807,8074/3,"Sq. cell carcinoma, spindle cell"
APPENDIX,C181,"SQUAMOUS CELL CARCINOMA, NOS",807,8075/3,"Squamous cell carcinoma, adenoid"
APPENDIX,C181,"SQUAMOUS CELL CARCINOMA, NOS",807,8076/2,Sq. cell carc. in situ with question. stromal invas.
APPENDIX,C181,"SQUAMOUS CELL CARCINOMA, NOS",807,8076/3,"Sq. cell carcinoma, micro-invasive"
APPENDIX,C181,"SQUAMOUS CELL CARCINOMA, NOS",807,8078/3,Squamous cell carcinoma with horn formation
APPENDIX,C181,"ADENOCARCINOMA, NOS",814,8140/2,Adenocarcinoma in situ
APPENDIX,C181,"ADENOCARCINOMA, NOS",814,8140/3,"Adenocarcinoma, NOS"
APPENDIX,C181,"ADENOCARCINOMA, NOS",814,8141/3,Scirrhous adenocarcinoma
APPENDIX,C181,"ADENOCARCINOMA, NOS",814,8143/3,Superficial spreading adenocarcinoma
APPENDIX,C181,"ADENOCARCINOMA, NOS",814,8145/3,"Carcinoma, diffuse type"
APPENDIX,C181,"ADENOCARCINOMA, NOS",814,8147/3,Basal cell adenocarcinoma
APPENDIX,C181,ENDOCRINOMAS,815,8154/3,Mixed neuroendocrine non-neuroendocrine neoplasm
APPENDIX,C181,ADENOCA. IN ADENOMA. POLYP,821,8210/2,Adenocarcinoma in situ in adenomatous polyp
APPENDIX,C181,ADENOCA. IN ADENOMA. POLYP,821,8210/3,Adenocarcinoma in adenomatous polyp
APPENDIX,C181,ADENOCA. IN ADENOMA. POLYP,821,8211/3,Tubular adenocarcinoma
APPENDIX,C181,ADENOCA IN FAMIL POLYP COLI,822,8220/2,Adenocarcinoma in situ in familial polyp. coli
APPENDIX,C181,ADENOCA IN FAMIL POLYP COLI,822,8220/3,Adenocarcinoma in adenoma. polyposis coli
APPENDIX,C181,ADENOCA IN FAMIL POLYP COLI,822,8221/2,Adenocarc. in situ in mult. adenomatous polyps
APPENDIX,C181,ADENOCA IN FAMIL POLYP COLI,822,8221/3,Adenocarcinoma in mult. adenomatous polyps
APPENDIX,C181,"SOLID CARCINOMA, NOS",823,8230/2,"Duct carcinoma in situ, solid type"
APPENDIX,C181,"SOLID CARCINOMA, NOS",823,8230/3,"Solid carcinoma, NOS"
APPENDIX,C181,"SOLID CARCINOMA, NOS",823,8231/3,Carcinoma simplex
APPENDIX,C181,"CARCINOID TUMOR, MALIGNANT",824,8240/3,"Carcinoid tumor, malignant"
APPENDIX,C181,"CARCINOID TUMOR, MALIGNANT",824,8241/3,Enterochromaffin cell carcinoid
APPENDIX,C181,"CARCINOID TUMOR, MALIGNANT",824,8242/3,"Enterochromaffin-like cell tumor, malignant"
APPENDIX,C181,"CARCINOID TUMOR, MALIGNANT",824,8243/3,Goblet cell carcinoid
APPENDIX,C181,"CARCINOID TUMOR, MALIGNANT",824,8244/3,Composite carcinoid
APPENDIX,C181,"CARCINOID TUMOR, MALIGNANT",824,8245/3,Adenocarcinoid tumor
APPENDIX,C181,"CARCINOID TUMOR, MALIGNANT",824,8246/3,Neuroendocrine carcinoma
APPENDIX,C181,"CARCINOID TUMOR, MALIGNANT",824,8249/3,Neuroendocrine tumor
APPENDIX,C181,BRONCHIOLO-ALVEOLAR ADENOCA.,825,8255/3,Adenocarcinoma with mixed subtypes
APPENDIX,C181,"PAPILLARY ADENOCARCINOMA, NOS",826,8260/3,"Papillary adenocarcinoma, NOS"
APPENDIX,C181,"PAPILLARY ADENOCARCINOMA, NOS",826,8261/2,Adenocarcinoma in situ in villous adenoma
APPENDIX,C181,"PAPILLARY ADENOCARCINOMA, NOS",826,8261/3,Adenocarcinoma in villous adenoma
APPENDIX,C181,"PAPILLARY ADENOCARCINOMA, NOS",826,8262/3,Villous adenocarcinoma
APPENDIX,C181,"PAPILLARY ADENOCARCINOMA, NOS",826,8263/2,Adenocarcinoma in situ in tubulovillous adenoma
APPENDIX,C181,"PAPILLARY ADENOCARCINOMA, NOS",826,8263/3,Adenocarcinoma in tubulovillous adenoma
APPENDIX,C181,MUCOEPIDERMOID CARCINOMA,843,8430/3,Mucoepidermoid carcinoma
APPENDIX,C181,"CYSTADENOCARCINOMA, NOS",844,8440/3,"Cystadenocarcinoma, NOS"
APPENDIX,C181,"MUCINOUS CYSTADENOCARC., NOS",847,8470/2,"Mucinous cystadenocarcinoma, non-invasive"
APPENDIX,C181,"MUCINOUS CYSTADENOCARC., NOS",847,8470/3,"Mucinous cystadenocarcinoma, NOS"
APPENDIX,C181,"MUCINOUS CYSTADENOCARC., NOS",847,8471/3,Papillary mucinous cystadenocarcinoma
APPENDIX,C181,MUCINOUS ADENOCARCINOMA,848,8480/2,High grade appendiceal mucinous neoplasm
APPENDIX,C181,MUCINOUS ADENOCARCINOMA,848,8480/3,Mucinous adenocarcinoma
APPENDIX,C181,MUCINOUS ADENOCARCINOMA,848,8481/3,Mucin-producing adenocarcinoma
APPENDIX,C181,SIGNET RING CELL CARCINOMA,849,8490/3,Signet ring cell carcinoma
APPENDIX,C181,"MEDULLARY CARCINOMA, NOS",851,8510/3,"Medullary carcinoma, NOS"
APPENDIX,C181,ACINAR CELL CARCINOMA,855,8550/3,Acinar cell carcinoma
APPENDIX,C181,ACINAR CELL CARCINOMA,855,8551/3,Acinar cell cystadenocarcinoma
APPENDIX,C181,ADENOSQUAMOUS CARCINOMA,856,8560/3,Adenosquamous carcinoma
APPENDIX,C181,ADENOSQUAMOUS CARCINOMA,856,8562/3,Epithelial-myoepithelial carcinoma
APPENDIX,C181,ADENOCA. WITH METAPLASIA,857,8570/3,Adenocarcinoma with squamous metaplasia
APPENDIX,C181,ADENOCA. WITH METAPLASIA,857,8571/3,Adenocarcinoma w cartilag. & oss. metaplas.
APPENDIX,C181,ADENOCA. WITH METAPLASIA,857,8572/3,Adenocarcinoma with spindle cell mataplasia
APPENDIX,C181,ADENOCA. WITH METAPLASIA,857,8573/3,Adenocarcinoma with apocrine metaplasia
APPENDIX,C181,ADENOCA. WITH METAPLASIA,857,8574/3,Adenocarcinoma with neuroendocrine differen.
APPENDIX,C181,ADENOCA. WITH METAPLASIA,857,8575/3,"Metaplastic carcinoma, NOS"
APPENDIX,C181,ADENOCA. WITH METAPLASIA,857,8576/3,Hepatoid adenocarcinoma
APPENDIX,C181,"SARCOMA, NOS",880,8800/3,"Sarcoma, NOS"
APPENDIX,C181,"SARCOMA, NOS",880,8801/3,Spindle cell sarcoma
APPENDIX,C181,"SARCOMA, NOS",880,8802/3,Giant cell sarcoma
APPENDIX,C181,"SARCOMA, NOS",880,8803/3,Small cell sarcoma
APPENDIX,C181,"SARCOMA, NOS",880,8804/3,Epithelioid sarcoma
APPENDIX,C181,"SARCOMA, NOS",880,8805/3,Undifferentiated sarcoma
APPENDIX,C181,"SARCOMA, NOS",880,8806/3,Desmoplastic small round cell tumor
APPENDIX,C181,FIBROMATOUS NEOPLASMS,881,8810/3,"Fibrosarcoma, NOS"
APPENDIX,C181,FIBROMATOUS NEOPLASMS,881,8811/3,Fibromyxosarcoma
APPENDIX,C181,FIBROMATOUS NEOPLASMS,881,8813/3,Fascial fibrosarcoma
APPENDIX,C181,FIBROMATOUS NEOPLASMS,881,8814/3,Infantile fibrosarcoma
APPENDIX,C181,FIBROMATOUS NEOPLASMS,881,8815/3,"Solitary fibrous tumor, malignant"
APPENDIX,C181,"SARCOMA, NOS",882,8825/3,Myofibroblastic sarcoma
APPENDIX,C181,LIPOSARCOMA NEOPLASMS,885,8850/3,"Liposarcoma, NOS"
APPENDIX,C181,LIPOSARCOMA NEOPLASMS,885,8851/3,"Liposarcoma, well differentiated"
APPENDIX,C181,LIPOSARCOMA NEOPLASMS,885,8852/3,Myxoid liposarcoma
APPENDIX,C181,LIPOSARCOMA NEOPLASMS,885,8853/3,Round cell liposarcoma
APPENDIX,C181,LIPOSARCOMA NEOPLASMS,885,8854/3,Pleomorphic liposarcoma
APPENDIX,C181,APPENDIX C181 8855/3 Mixed type liposarcomaLIPOSARCOMA NEOPLASMS,885,8857/3,Fibroblastic liposarcoma
APPENDIX,C181,APPENDIX C181 8855/3 Mixed type liposarcomaLIPOSARCOMA NEOPLASMS,885,8858/3,Dedifferentiated liposarcoma
APPENDIX,C181,MYOMATOUS NEOPLASMS,889,8890/3,"Leiomyosarcoma, NOS"
APPENDIX,C181,MYOMATOUS NEOPLASMS,889,8891/3,Epithelioid leiomyosarcoma
APPENDIX,C181,MYOMATOUS NEOPLASMS,889,8894/3,Angiomyosarcoma
APPENDIX,C181,MYOMATOUS NEOPLASMS,889,8895/3,Myosarcoma
APPENDIX,C181,MYOMATOUS NEOPLASMS,889,8896/3,Myxoid leiomyosarcoma
APPENDIX,C181,STROMAL SARCOMA,893,8934/3,Carcinofibroma
APPENDIX,C181,STROMAL SARCOMA,893,8935/3,"Stromal sarcoma, NOS"
APPENDIX,C181,STROMAL SARCOMA,893,8936/3,Gastrointestinal stromal sarcoma
APPENDIX,C181,"CARCINOSARCOMA, NOS",898,8980/3,"Carcinosarcoma, NOS"
APPENDIX,C181,"CARCINOSARCOMA, NOS",898,8981/3,"Carcinosarcoma, embryonal type"
APPENDIX,C181,"CARCINOSARCOMA, NOS",898,8982/3,Malignant myoepithelioma
APPENDIX,C181,"MALIGNANT LYMPHOMA, NOS",959,9590/3,"Malignant lymphoma, NOS"
APPENDIX,C181,"MALIGNANT LYMPHOMA, NOS",959,9591/3,"Malignant lymphoma, non-Hodgkin"
APPENDIX,C181,"MALIGNANT LYMPHOMA, NOS",959,9596/3,Composite Hodgkin and non-Hodgkin lymphoma
APPENDIX,C181,HODGKIN LYMPHOMA,965,9650/3,"Hodgkin lymphoma, NOS"
APPENDIX,C181,HODGKIN LYMPHOMA,965,9651/3,"Hodgkin lymphoma, lymphocyte-rich"
APPENDIX,C181,HODGKIN LYMPHOMA,965,9652/3,"Hodgkin lymphoma, mixed cellularity, NOS"
APPENDIX,C181,HODGKIN LYMPHOMA,965,9653/3,"Hodgkin lymphoma, lymphocytic deplet., NOS"
APPENDIX,C181,HODGKIN LYMPHOMA,965,9654/3,"Hodgkin lymph., lymphocyt. deplet., diffuse fibrosis"
APPENDIX,C181,HODGKIN LYMPHOMA,965,9655/3,"Hodgkin lymphoma, lymphocyt. deplet., reticular"
APPENDIX,C181,HODGKIN LYMPHOMA,965,9659/3,"Hodgkin lymph., nodular lymphocyte predom."
APPENDIX,C181,"HODGKIN LYMPHOMA, NOD. SCLER.",966,9661/3,Hodgkin granuloma [obs]
APPENDIX,C181,"HODGKIN LYMPHOMA, NOD. SCLER.",966,9662/3,Hodgkin sarcoma [obs]
APPENDIX,C181,"HODGKIN LYMPHOMA, NOD. SCLER.",966,9663/3,"Hodgkin lymphoma, nodular sclerosis, NOS"
APPENDIX,C181,"HODGKIN LYMPHOMA, NOD. SCLER.",966,9664/3,"Hodgkin lymphoma, nod. scler., cellular phase"
APPENDIX,C181,"HODGKIN LYMPHOMA, NOD. SCLER.",966,9665/3,"Hodgkin lymphoma, nod. scler., grade 1"
APPENDIX,C181,"HODGKIN LYMPHOMA, NOD. SCLER.",966,9667/3,"Hodgkin lymphoma, nod. scler., grade 2"
APPENDIX,C181,"ML, SMALL B-CELL LYMPHOCYTIC",967,9670/3,"ML, small B lymphocytic, NOS"
APPENDIX,C181,"ML, SMALL B-CELL LYMPHOCYTIC",967,9671/3,"ML, lymphoplasmacytic"
APPENDIX,C181,"ML, SMALL B-CELL LYMPHOCYTIC",967,9673/3,Mantle cell lymphoma
APPENDIX,C181,"ML, SMALL B-CELL LYMPHOCYTIC",967,9675/3,"ML, mixed sm. and lg. cell, diffuse"
APPENDIX,C181,"ML, LARGE B-CELL, DIFFUSE",968,9680/3,"ML, large B-cell, diffuse"
APPENDIX,C181,"ML, LARGE B-CELL, DIFFUSE",968,9684/3,"ML, large B-cell, diffuse, immunoblastic, NOS"
APPENDIX,C181,"ML, LARGE B-CELL, DIFFUSE",968,9687/3,"Burkitt lymphoma, NOS"
APPENDIX,C181,"ML, LARGE B-CELL, DIFFUSE",968,9688/3,T-cell histiocyte rich large B-cell lymphoma
APPENDIX,C181,"FOLLIC. & MARGINAL LYMPH, NOS",969,9690/3,"Follicular lymphoma, NOS"
APPENDIX,C181,"FOLLIC. & MARGINAL LYMPH, NOS",969,9691/3,"Follicular lymphoma, grade 2"
APPENDIX,C181,"FOLLIC. & MARGINAL LYMPH, NOS",969,9695/3,"Follicular lymphoma, grade 1"
APPENDIX,C181,"FOLLIC. & MARGINAL LYMPH, NOS",969,9698/3,"Follicular lymphoma, grade 3"
APPENDIX,C181,"FOLLIC. & MARGINAL LYMPH, NOS",969,9699/3,"Marginal zone B-cell lymphoma, NOS"
APPENDIX,C181,T-CELL LYMPHOMAS,970,9701/3,Sezary syndrome
APPENDIX,C181,T-CELL LYMPHOMAS,970,9702/3,"Mature T-cell lymphoma, NOS"
APPENDIX,C181,T-CELL LYMPHOMAS,970,9705/3,Angioimmunoblastic T-cell lymphoma
APPENDIX,C181,OTHER SPEC. NON-HODGKIN LYMPHOMA,971,9712/3,Intravascular large B-cell lymphoma
APPENDIX,C181,OTHER SPEC. NON-HODGKIN LYMPHOMA,971,9714/3,"Anaplastic large cell lymphoma, T-cell and Null cell type"
APPENDIX,C181,OTHER SPEC. NON-HODGKIN LYMPHOMA,971,9715/3,"Anaplastic large cell lymphoma, ALK negative"
APPENDIX,C181,OTHER SPEC. NON-HODGKIN LYMPHOMA,971,9717/3,Intestinal T-cell lymphoma
APPENDIX,C181,OTHER SPEC. NON-HODGKIN LYMPHOMA,971,9719/3,"NK/T-cell lymphoma, nasal and nasal-type"
APPENDIX,C181,PRECURS. CELL LYMPHOBLASTIC LYMPH.,972,9724/3,SystemicEBV pos. T-cell lymphoproliferative disease of childhood
APPENDIX,C181,PRECURS. CELL LYMPHOBLASTIC LYMPH.,972,9727/3,"Precursor cell lymphoblastic lymphoma, NOS"
APPENDIX,C181,PRECURS. CELL LYMPHOBLASTIC LYMPH.,972,9728/3,Precursor B-cell lymphoblastic lymphoma
APPENDIX,C181,PRECURS. CELL LYMPHOBLASTIC LYMPH.,972,9729/3,Precursor T-cell lymphoblastic lymphoma
APPENDIX,C181,PLASMA CELL TUMORS,973,9731/3,"Plasmacytoma, NOS"
APPENDIX,C181,PLASMA CELL TUMORS,973,9734/3,"Plasmacytoma, extramedullary"
APPENDIX,C181,PLASMA CELL TUMORS,973,9735/3,Plasmablastic lymphoma
APPENDIX,C181,PLASMA CELL TUMORS,973,9737/3,ALK positive large B-cell lymphoma
APPENDIX,C181,PLASMA CELL TUMORS,973,9738/3,Lrg B-cell lymphoma in HHV8-assoc. multicentric Castleman DZ
APPENDIX,C181,MAST CELL TUMORS,974,9740/3,Mast cell sarcoma
APPENDIX,C181,MAST CELL TUMORS,974,9741/3,Malignant mastocytosis
APPENDIX,C181,MAST CELL TUMORS,974,9749/3,Erdhiem-Chester Disease
APPENDIX,C181,NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9750/3,Malignant histiocytosis
APPENDIX,C181,NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9751/3,"Langerhans cell histiocytosis, NOS"
APPENDIX,C181,NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9754/3,"Langerhans cell histiocytosis, disseminated"
APPENDIX,C181,NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9755/3,Histiocytic sarcoma
APPENDIX,C181,NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9756/3,Langerhans cell sarcoma
APPENDIX,C181,NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9757/3,Interdigitating dendritic cell sarcoma
APPENDIX,C181,NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9758/3,Follicular dendritic cell sarcoma
APPENDIX,C181,NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS,975,9759/3,Fibroblastic reticular cell tumor
APPENDIX,C181,IMMUNOPROLIFERATIVE DISEASES,976,9766/3,"Lymphomatoid granulomatosis, grade 3"
APPENDIX,C181,PRECURSOR LYMPHOID NEOPLASMS,981,9811/3,"B lymphoblastic leukemia/lymphoma, NOS"
APPENDIX,C181,PRECURSOR LYMPHOID NEOPLASMS,981,9812/3,Leukemia/lymphoma with t(9;22)(q34;q11.2);BCR-ABL1
APPENDIX,C181,PRECURSOR LYMPHOID NEOPLASMS,981,9813/3,Leukemia/lymphoma with t(v;11q23);MLL rearranged
APPENDIX,C181,PRECURSOR LYMPHOID NEOPLASMS,981,9814/3,Leukemia/lymphoma with t(12;21)(p13;q22);TEL-AML1(ETV6-RUNX1)
APPENDIX,C181,PRECURSOR LYMPHOID NEOPLASMS,981,9815/3,B lymphoblastic leukemia/lymphoma with hyperdiploidy
APPENDIX,C181,PRECURSOR LYMPHOID NEOPLASMS,981,9818/3,Leukemia/lymphoma with t(1;19)(q23;p13.3); E2A PBX1 (TCF3 PBX1)
APPENDIX,C181,PRECURSOR LYMPHOID NEOPLASMS,981,9819/3,"B-lymphocytic leukemia/lymphoma, BCR-ABL1-like"
APPENDIX,C181,"LYMPHOID LEUKEMIA, NOS",982,9823/3,Chronic lymphocytic leukemia/small lymphocytic lymphoma
APPENDIX,C181,PROLYMPH/PRECURS LEUKEMIA,983,9831/3,T-cell large granular lymphocytic leukemia
APPENDIX,C181,PROLYMPH/PRECURS LEUKEMIA,983,9837/3,T lymphoblastic leukemia/lymphoma
APPENDIX,C181,CHRONIC MYELOPROLIFERATIVE DIS.,996,9965/3,Myeloid and lymphoid neoplasms with PDGFRB rearrangement
APPENDIX,C181,CHRONIC MYELOPROLIFERATIVE DIS.,996,9967/3,Myeloid and lymphoid neoplasm with FGFR1 abnormalities
