Category Key,Category Name,Group Key,Group Name,Description
diagnosis,Diagnosis ICD-10,D01.5,D01.5,"Carcinoma in situ: Liver, gallbladder and bile ducts"
diagnosis,Diagnosis ICD-10,D01.7,D01.7,Carcinoma in situ: Other specified digestive organs
diagnosis,Diagnosis ICD-10,D01.9,D01.9,"Carcinoma in situ: Digestive organ, unspecified"
diagnosis,Diagnosis ICD-10,D01,D01,Carcinoma in situ of other and unspecified digestive organs
diagnosis,Diagnosis ICD-10,D02.%,D02.%,Carcinoma in situ of middle ear and respiratory system
diagnosis,Diagnosis ICD-10,D02.0,D02.0,Carcinoma in situ: Larynx
diagnosis,Diagnosis ICD-10,D02.1,D02.1,Carcinoma in situ: Trachea
diagnosis,Diagnosis ICD-10,D02.2,D02.2,Carcinoma in situ: Bronchus and lung
diagnosis,Diagnosis ICD-10,D02.3,D02.3,Carcinoma in situ: Other parts of respiratory system
diagnosis,Diagnosis ICD-10,D02.4,D02.4,"Carcinoma in situ: Respiratory system, unspecified"
diagnosis,Diagnosis ICD-10,D02,D02,Carcinoma in situ of middle ear and respiratory system
diagnosis,Diagnosis ICD-10,D03.%,D03.%,Melanoma in situ
diagnosis,Diagnosis ICD-10,D03.0,D03.0,Melanoma in situ of lip
diagnosis,Diagnosis ICD-10,D03.1,D03.1,"Melanoma in situ of eyelid, including canthus"
diagnosis,Diagnosis ICD-10,D03.2,D03.2,Melanoma in situ of ear and external auricular canal
diagnosis,Diagnosis ICD-10,D03.3,D03.3,Melanoma in situ of other and unspecified parts of face
diagnosis,Diagnosis ICD-10,D03.4,D03.4,Melanoma in situ of scalp and neck
diagnosis,Diagnosis ICD-10,D03.5,D03.5,Melanoma in situ of trunk
diagnosis,Diagnosis ICD-10,D03.6,D03.6,"Melanoma in situ of upper limb, including shoulder"
diagnosis,Diagnosis ICD-10,D03.7,D03.7,"Melanoma in situ of lower limb, including hip"
diagnosis,Diagnosis ICD-10,D03.8,D03.8,Melanoma in situ of other sites
diagnosis,Diagnosis ICD-10,D03.9,D03.9,"Melanoma in situ, unspecified"
diagnosis,Diagnosis ICD-10,D03,D03,Melanoma in situ
diagnosis,Diagnosis ICD-10,D04.%,D04.%,Carcinoma in situ of skin
diagnosis,Diagnosis ICD-10,D04.0,D04.0,Carcinoma in situ: Skin of lip
diagnosis,Diagnosis ICD-10,D04.1,D04.1,"Carcinoma in situ: Skin of eyelid, including canthus"
diagnosis,Diagnosis ICD-10,D04.2,D04.2,Carcinoma in situ: Skin of ear and external auricular canal
diagnosis,Diagnosis ICD-10,D04.3,D04.3,Carcinoma in situ: Skin of other and unspecified parts of face
diagnosis,Diagnosis ICD-10,D04.4,D04.4,Carcinoma in situ: Skin of scalp and neck
diagnosis,Diagnosis ICD-10,D04.5,D04.5,Carcinoma in situ: Skin of trunk
diagnosis,Diagnosis ICD-10,D04.6,D04.6,"Carcinoma in situ: Skin of upper limb, including shoulder"
diagnosis,Diagnosis ICD-10,D04.7,D04.7,"Carcinoma in situ: Skin of lower limb, including hip"
diagnosis,Diagnosis ICD-10,D04.8,D04.8,Carcinoma in situ: Skin of other sites
diagnosis,Diagnosis ICD-10,D04.9,D04.9,"Carcinoma in situ: Skin, unspecified"
diagnosis,Diagnosis ICD-10,D04,D04,Carcinoma in situ of skin
diagnosis,Diagnosis ICD-10,D05.%,D05.%,Carcinoma in situ of breast
diagnosis,Diagnosis ICD-10,D05.0,D05.0,Lobular carcinoma in situ
diagnosis,Diagnosis ICD-10,D05.1,D05.1,Intraductal carcinoma in situ
diagnosis,Diagnosis ICD-10,D05.7,D05.7,Other carcinoma in situ of breast
diagnosis,Diagnosis ICD-10,D05.9,D05.9,"Carcinoma in situ of breast, unspecified"
diagnosis,Diagnosis ICD-10,D05,D05,Carcinoma in situ of breast
diagnosis,Diagnosis ICD-10,D06.%,D06.%,Carcinoma in situ of cervix uteri
diagnosis,Diagnosis ICD-10,D06.0,D06.0,Carcinoma in situ: Endocervix
diagnosis,Diagnosis ICD-10,D06.1,D06.1,Carcinoma in situ: Exocervix
diagnosis,Diagnosis ICD-10,D06.7,D06.7,Carcinoma in situ: Other parts of cervix
diagnosis,Diagnosis ICD-10,D06.9,D06.9,"Carcinoma in situ: Cervix, unspecified"
diagnosis,Diagnosis ICD-10,D06,D06,Carcinoma in situ of cervix uteri
diagnosis,Diagnosis ICD-10,D07.%,D07.%,Carcinoma in situ of other and unspecified genital organs
diagnosis,Diagnosis ICD-10,D07.0,D07.0,Carcinoma in situ: Endometrium
diagnosis,Diagnosis ICD-10,D07.1,D07.1,Carcinoma in situ: Vulva
diagnosis,Diagnosis ICD-10,D07.2,D07.2,Carcinoma in situ: Vagina
diagnosis,Diagnosis ICD-10,D07.3,D07.3,Carcinoma in situ: Other and unspecified female genital organs
diagnosis,Diagnosis ICD-10,D07.4,D07.4,Carcinoma in situ: Penis
diagnosis,Diagnosis ICD-10,D07.5,D07.5,Carcinoma in situ: Prostate
diagnosis,Diagnosis ICD-10,D07.6,D07.6,Carcinoma in situ: Other and unspecified male genital organs
diagnosis,Diagnosis ICD-10,D07,D07,Carcinoma in situ of other and unspecified genital organs
diagnosis,Diagnosis ICD-10,D09.%,D09.%,Carcinoma in situ of other and unspecified sites
diagnosis,Diagnosis ICD-10,D09.0,D09.0,Carcinoma in situ: Bladder
diagnosis,Diagnosis ICD-10,D09.1,D09.1,Carcinoma in situ: Other and unspecified urinary organs
diagnosis,Diagnosis ICD-10,D09.2,D09.2,Carcinoma in situ: Eye
diagnosis,Diagnosis ICD-10,D09.3,D09.3,Carcinoma in situ: Thyroid and other endocrine glands
diagnosis,Diagnosis ICD-10,D09.7,D09.7,Carcinoma in situ of other specified sites
diagnosis,Diagnosis ICD-10,D09.9,D09.9,"Carcinoma in situ, unspecified"
diagnosis,Diagnosis ICD-10,D09,D09,Carcinoma in situ of other and unspecified sites
diagnosis,Diagnosis ICD-10,D10.%,D10.%,Benign neoplasm of mouth and pharynx
diagnosis,Diagnosis ICD-10,D10.0,D10.0,Benign neoplasm: Lip
diagnosis,Diagnosis ICD-10,D10.1,D10.1,Benign neoplasm: Tongue
diagnosis,Diagnosis ICD-10,D10.2,D10.2,Benign neoplasm: Floor of mouth
diagnosis,Diagnosis ICD-10,D10.3,D10.3,Benign neoplasm: Other and unspecified parts of mouth
diagnosis,Diagnosis ICD-10,D10.4,D10.4,Benign neoplasm: Tonsil
diagnosis,Diagnosis ICD-10,D10.5,D10.5,Benign neoplasm: Other parts of oropharynx
diagnosis,Diagnosis ICD-10,D10.6,D10.6,Benign neoplasm: Nasopharynx
diagnosis,Diagnosis ICD-10,D10.7,D10.7,Benign neoplasm: Hypopharynx
diagnosis,Diagnosis ICD-10,D10.9,D10.9,"Benign neoplasm: Pharynx, unspecified"
diagnosis,Diagnosis ICD-10,D10,D10,Benign neoplasm of mouth and pharynx
diagnosis,Diagnosis ICD-10,D11.%,D11.%,Benign neoplasm of major salivary glands
diagnosis,Diagnosis ICD-10,D11.0,D11.0,Benign neoplasm: Parotid gland
diagnosis,Diagnosis ICD-10,D11.7,D11.7,Benign neoplasm: Other major salivary glands
diagnosis,Diagnosis ICD-10,D11.9,D11.9,"Benign neoplasm: Major salivary gland, unspecified"
diagnosis,Diagnosis ICD-10,D11,D11,Benign neoplasm of major salivary glands
diagnosis,Diagnosis ICD-10,D12.%,D12.%,"Benign neoplasm of colon, rectum, anus and anal canal"
diagnosis,Diagnosis ICD-10,D12.0,D12.0,Benign neoplasm: Caecum
diagnosis,Diagnosis ICD-10,D12.1,D12.1,Benign neoplasm: Appendix
diagnosis,Diagnosis ICD-10,D12.2,D12.2,Benign neoplasm: Ascending colon
diagnosis,Diagnosis ICD-10,D12.3,D12.3,Benign neoplasm: Transverse colon
diagnosis,Diagnosis ICD-10,D12.4,D12.4,Benign neoplasm: Descending colon
diagnosis,Diagnosis ICD-10,D12.5,D12.5,Benign neoplasm: Sigmoid colon
diagnosis,Diagnosis ICD-10,D12.6,D12.6,"Benign neoplasm: Colon, unspecified"
diagnosis,Diagnosis ICD-10,D12.7,D12.7,Benign neoplasm: Rectosigmoid junction
diagnosis,Diagnosis ICD-10,D12.8,D12.8,Benign neoplasm: Rectum
diagnosis,Diagnosis ICD-10,D12.9,D12.9,Benign neoplasm: Anus and anal canal
diagnosis,Diagnosis ICD-10,D12,D12,"Benign neoplasm of colon, rectum, anus and anal canal"
diagnosis,Diagnosis ICD-10,D13.%,D13.%,Benign neoplasm of other and ill-defined parts of digestive system
diagnosis,Diagnosis ICD-10,D13.0,D13.0,Benign neoplasm: Oesophagus
diagnosis,Diagnosis ICD-10,D13.1,D13.1,Benign neoplasm: Stomach
diagnosis,Diagnosis ICD-10,D13.2,D13.2,Benign neoplasm: Duodenum
diagnosis,Diagnosis ICD-10,D13.3,D13.3,Benign neoplasm: Other and unspecified parts of small intestine
diagnosis,Diagnosis ICD-10,D13.4,D13.4,Benign neoplasm: Liver
diagnosis,Diagnosis ICD-10,D13.5,D13.5,Benign neoplasm: Extrahepatic bile ducts
diagnosis,Diagnosis ICD-10,D13.6,D13.6,Benign neoplasm: Pancreas
diagnosis,Diagnosis ICD-10,D13.7,D13.7,Benign neoplasm: Endocrine pancreas
diagnosis,Diagnosis ICD-10,D13.9,D13.9,Benign neoplasm: Ill-defined sites within the digestive system
diagnosis,Diagnosis ICD-10,D13,D13,Benign neoplasm of other and ill-defined parts of digestive system
diagnosis,Diagnosis ICD-10,D14.%,D14.%,Benign neoplasm of middle ear and respiratory system
diagnosis,Diagnosis ICD-10,D14.0,D14.0,"Benign neoplasm: Middle ear, nasal cavity and accessory sinuses"
diagnosis,Diagnosis ICD-10,D14.1,D14.1,Benign neoplasm: Larynx
diagnosis,Diagnosis ICD-10,D14.2,D14.2,Benign neoplasm: Trachea
diagnosis,Diagnosis ICD-10,D14.3,D14.3,Benign neoplasm: Bronchus and lung
diagnosis,Diagnosis ICD-10,D14.4,D14.4,"Benign neoplasm: Respiratory system, unspecified"
diagnosis,Diagnosis ICD-10,D14,D14,Benign neoplasm of middle ear and respiratory system
diagnosis,Diagnosis ICD-10,D15.%,D15.%,Benign neoplasm of other and unspecified intrathoracic organs
diagnosis,Diagnosis ICD-10,D15.0,D15.0,Benign neoplasm: Thymus
diagnosis,Diagnosis ICD-10,D15.1,D15.1,Benign neoplasm: Heart
diagnosis,Diagnosis ICD-10,D15.2,D15.2,Benign neoplasm: Mediastinum
diagnosis,Diagnosis ICD-10,D15.7,D15.7,Benign neoplasm: Other specified intrathoracic organs
diagnosis,Diagnosis ICD-10,D15.9,D15.9,"Benign neoplasm: Intrathoracic organ, unspecified"
diagnosis,Diagnosis ICD-10,D15,D15,Benign neoplasm of other and unspecified intrathoracic organs
diagnosis,Diagnosis ICD-10,D16.%,D16.%,Benign neoplasm of bone and articular cartilage
diagnosis,Diagnosis ICD-10,D16.0,D16.0,Benign neoplasm: Scapula and long bones of upper limb
diagnosis,Diagnosis ICD-10,D16.1,D16.1,Benign neoplasm: Short bones of upper limb
diagnosis,Diagnosis ICD-10,D16.2,D16.2,Benign neoplasm: Long bones of lower limb
diagnosis,Diagnosis ICD-10,D16.3,D16.3,Benign neoplasm: Short bones of lower limb
diagnosis,Diagnosis ICD-10,D16.4,D16.4,Benign neoplasm: Bones of skull and face
diagnosis,Diagnosis ICD-10,D16.5,D16.5,Benign neoplasm: Lower jaw bone
diagnosis,Diagnosis ICD-10,D16.6,D16.6,Benign neoplasm: Vertebral column
diagnosis,Diagnosis ICD-10,D16.7,D16.7,"Benign neoplasm: Ribs, sternum and clavicle"
diagnosis,Diagnosis ICD-10,D16.8,D16.8,"Benign neoplasm: Pelvic bones, sacrum and coccyx"
diagnosis,Diagnosis ICD-10,D16.9,D16.9,"Benign neoplasm: Bone and articular cartilage, unspecified"
diagnosis,Diagnosis ICD-10,D16,D16,Benign neoplasm of bone and articular cartilage
diagnosis,Diagnosis ICD-10,D17.%,D17.%,Benign lipomatous neoplasm
diagnosis,Diagnosis ICD-10,D17.0,D17.0,"Benign lipomatous neoplasm of skin and subcutaneous tissue of head, face and neck"
diagnosis,Diagnosis ICD-10,D17.1,D17.1,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk
diagnosis,Diagnosis ICD-10,D17.2,D17.2,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs
diagnosis,Diagnosis ICD-10,D17.3,D17.3,Benign lipomatous neoplasm of skin and subcutaneous tissue of other and unspecified sites
diagnosis,Diagnosis ICD-10,D17.4,D17.4,Benign lipomatous neoplasm of intrathoracic organs
diagnosis,Diagnosis ICD-10,D17.5,D17.5,Benign lipomatous neoplasm of intra-abdominal organs
diagnosis,Diagnosis ICD-10,D17.6,D17.6,Benign lipomatous neoplasm of spermatic cord
diagnosis,Diagnosis ICD-10,D17.7,D17.7,Benign lipomatous neoplasm of other sites
diagnosis,Diagnosis ICD-10,D17.9,D17.9,"Benign lipomatous neoplasm, unspecified"
diagnosis,Diagnosis ICD-10,D17,D17,Benign lipomatous neoplasm
diagnosis,Diagnosis ICD-10,D18.%,D18.%,"Haemangioma and lymphangioma, any site"
diagnosis,Diagnosis ICD-10,D18.0,D18.0,"Haemangioma, any site"
diagnosis,Diagnosis ICD-10,D18.1,D18.1,"Lymphangioma, any site"
diagnosis,Diagnosis ICD-10,D18,D18,"Haemangioma and lymphangioma, any site"
diagnosis,Diagnosis ICD-10,D19.%,D19.%,Benign neoplasm of mesothelial tissue
diagnosis,Diagnosis ICD-10,D19.0,D19.0,Benign neoplasm: Mesothelial tissue of pleura
diagnosis,Diagnosis ICD-10,D19.1,D19.1,Benign neoplasm: Mesothelial tissue of peritoneum
diagnosis,Diagnosis ICD-10,D19.7,D19.7,Benign neoplasm: Mesothelial tissue of other sites
diagnosis,Diagnosis ICD-10,D19.9,D19.9,"Benign neoplasm: Mesothelial tissue, unspecified"
diagnosis,Diagnosis ICD-10,D19,D19,Benign neoplasm of mesothelial tissue
diagnosis,Diagnosis ICD-10,D20.%,D20.%,Benign neoplasm of soft tissue of retroperitoneum and peritoneum
diagnosis,Diagnosis ICD-10,D20.0,D20.0,Benign neoplasm: Retroperitoneum
diagnosis,Diagnosis ICD-10,D20.1,D20.1,Benign neoplasm: Peritoneum
diagnosis,Diagnosis ICD-10,D20,D20,Benign neoplasm of soft tissue of retroperitoneum and peritoneum
diagnosis,Diagnosis ICD-10,D21.%,D21.%,Other benign neoplasms of connective and other soft tissue
diagnosis,Diagnosis ICD-10,D21.0,D21.0,"Benign neoplasm: Connective and other soft tissue of head, face and neck"
diagnosis,Diagnosis ICD-10,D21.1,D21.1,"Benign neoplasm: Connective and other soft tissue of upper limb, including shoulder"
diagnosis,Diagnosis ICD-10,D21.2,D21.2,"Benign neoplasm: Connective and other soft tissue of lower limb, including hip"
diagnosis,Diagnosis ICD-10,D21.3,D21.3,Benign neoplasm: Connective and other soft tissue of thorax
diagnosis,Diagnosis ICD-10,D21.4,D21.4,Benign neoplasm: Connective and other soft tissue of abdomen
diagnosis,Diagnosis ICD-10,D21.5,D21.5,Benign neoplasm: Connective and other soft tissue of pelvis
diagnosis,Diagnosis ICD-10,D21.6,D21.6,"Benign neoplasm: Connective and other soft tissue of trunk, unspecified"
diagnosis,Diagnosis ICD-10,D21.9,D21.9,"Benign neoplasm: Connective and other soft tissue, unspecified"
diagnosis,Diagnosis ICD-10,D21,D21,Other benign neoplasms of connective and other soft tissue
diagnosis,Diagnosis ICD-10,D22.%,D22.%,Melanocytic naevi
diagnosis,Diagnosis ICD-10,D22.0,D22.0,Melanocytic naevi of lip
diagnosis,Diagnosis ICD-10,D22.1,D22.1,"Melanocytic naevi of eyelid, including canthus"
diagnosis,Diagnosis ICD-10,D22.2,D22.2,Melanocytic naevi of ear and external auricular canal
diagnosis,Diagnosis ICD-10,D22.3,D22.3,Melanocytic naevi of other and unspecified parts of face
diagnosis,Diagnosis ICD-10,D22.4,D22.4,Melanocytic naevi of scalp and neck
diagnosis,Diagnosis ICD-10,D22.5,D22.5,Melanocytic naevi of trunk
diagnosis,Diagnosis ICD-10,D22.6,D22.6,"Melanocytic naevi of upper limb, including shoulder"
diagnosis,Diagnosis ICD-10,D22.7,D22.7,"Melanocytic naevi of lower limb, including hip"
diagnosis,Diagnosis ICD-10,D22.9,D22.9,"Melanocytic naevi, unspecified"
diagnosis,Diagnosis ICD-10,D22,D22,Melanocytic naevi
diagnosis,Diagnosis ICD-10,D23.%,D23.%,Other benign neoplasms of skin
diagnosis,Diagnosis ICD-10,D23.0,D23.0,Benign neoplasm: Skin of lip
diagnosis,Diagnosis ICD-10,D23.1,D23.1,"Benign neoplasm: Skin of eyelid, including canthus"
diagnosis,Diagnosis ICD-10,D23.2,D23.2,Benign neoplasm: Skin of ear and external auricular canal
diagnosis,Diagnosis ICD-10,D23.3,D23.3,Benign neoplasm: Skin of other and unspecified parts of face
diagnosis,Diagnosis ICD-10,D23.4,D23.4,Benign neoplasm: Skin of scalp and neck
diagnosis,Diagnosis ICD-10,D23.5,D23.5,Benign neoplasm: Skin of trunk
diagnosis,Diagnosis ICD-10,D23.6,D23.6,"Benign neoplasm: Skin of upper limb, including shoulder"
diagnosis,Diagnosis ICD-10,D23.7,D23.7,"Benign neoplasm: Skin of lower limb, including hip"
diagnosis,Diagnosis ICD-10,D23.9,D23.9,"Benign neoplasm: Skin, unspecified"
diagnosis,Diagnosis ICD-10,D23,D23,Other benign neoplasms of skin
diagnosis,Diagnosis ICD-10,D24,D24,Benign neoplasm of breast
diagnosis,Diagnosis ICD-10,D25.%,D25.%,Leiomyoma of uterus
diagnosis,Diagnosis ICD-10,D25.0,D25.0,Submucous leiomyoma of uterus
diagnosis,Diagnosis ICD-10,D25.1,D25.1,Intramural leiomyoma of uterus
diagnosis,Diagnosis ICD-10,D25.2,D25.2,Subserosal leiomyoma of uterus
diagnosis,Diagnosis ICD-10,D25.9,D25.9,"Leiomyoma of uterus, unspecified"
diagnosis,Diagnosis ICD-10,D25,D25,Leiomyoma of uterus
diagnosis,Diagnosis ICD-10,D26.%,D26.%,Other benign neoplasms of uterus
diagnosis,Diagnosis ICD-10,D26.0,D26.0,Other benign neoplasm: Cervix uteri
diagnosis,Diagnosis ICD-10,D26.1,D26.1,Other benign neoplasm: Corpus uteri
diagnosis,Diagnosis ICD-10,D26.7,D26.7,Other benign neoplasm: Other parts of uterus
diagnosis,Diagnosis ICD-10,D26.9,D26.9,"Other benign neoplasm: Uterus, unspecified"
diagnosis,Diagnosis ICD-10,D26,D26,Other benign neoplasms of uterus
diagnosis,Diagnosis ICD-10,D27,D27,Benign neoplasm of ovary
diagnosis,Diagnosis ICD-10,D28.%,D28.%,Benign neoplasm of other and unspecified female genital organs
diagnosis,Diagnosis ICD-10,D28.0,D28.0,Benign neoplasm: Vulva
diagnosis,Diagnosis ICD-10,D28.1,D28.1,Benign neoplasm: Vagina
diagnosis,Diagnosis ICD-10,D28.2,D28.2,Benign neoplasm: Uterine tubes and ligaments
diagnosis,Diagnosis ICD-10,D28.7,D28.7,Benign neoplasm: Other specified female genital organs
diagnosis,Diagnosis ICD-10,D28.9,D28.9,"Benign neoplasm: Female genital organ, unspecified"
diagnosis,Diagnosis ICD-10,D28,D28,Benign neoplasm of other and unspecified female genital organs
diagnosis,Diagnosis ICD-10,D29.%,D29.%,Benign neoplasm of male genital organs
diagnosis,Diagnosis ICD-10,D29.0,D29.0,Benign neoplasm: Penis
diagnosis,Diagnosis ICD-10,D29.1,D29.1,Benign neoplasm: Prostate
diagnosis,Diagnosis ICD-10,D29.2,D29.2,Benign neoplasm: Testis
diagnosis,Diagnosis ICD-10,D29.3,D29.3,Benign neoplasm: Epididymis
diagnosis,Diagnosis ICD-10,D29.4,D29.4,Benign neoplasm: Scrotum
diagnosis,Diagnosis ICD-10,D29.7,D29.7,Benign neoplasm: Other male genital organs
diagnosis,Diagnosis ICD-10,D29.9,D29.9,"Benign neoplasm: Male genital organ, unspecified"
diagnosis,Diagnosis ICD-10,D29,D29,Benign neoplasm of male genital organs
diagnosis,Diagnosis ICD-10,D30.%,D30.%,Benign neoplasm of urinary organs
diagnosis,Diagnosis ICD-10,D30.0,D30.0,Benign neoplasm: Kidney
diagnosis,Diagnosis ICD-10,D30.1,D30.1,Benign neoplasm: Renal pelvis
diagnosis,Diagnosis ICD-10,D30.2,D30.2,Benign neoplasm: Ureter
diagnosis,Diagnosis ICD-10,D30.3,D30.3,Benign neoplasm: Bladder
diagnosis,Diagnosis ICD-10,D30.4,D30.4,Benign neoplasm: Urethra
diagnosis,Diagnosis ICD-10,D30.7,D30.7,Benign neoplasm: Other urinary organs
diagnosis,Diagnosis ICD-10,D30.9,D30.9,"Benign neoplasm: Urinary organ, unspecified"
diagnosis,Diagnosis ICD-10,D30,D30,Benign neoplasm of urinary organs
diagnosis,Diagnosis ICD-10,D31.%,D31.%,Benign neoplasm of eye and adnexa
diagnosis,Diagnosis ICD-10,D31.0,D31.0,Benign neoplasm: Conjunctiva
diagnosis,Diagnosis ICD-10,D31.1,D31.1,Benign neoplasm: Cornea
diagnosis,Diagnosis ICD-10,D31.2,D31.2,Benign neoplasm: Retina
diagnosis,Diagnosis ICD-10,D31.3,D31.3,Benign neoplasm: Choroid
diagnosis,Diagnosis ICD-10,D31.4,D31.4,Benign neoplasm: Ciliary body
diagnosis,Diagnosis ICD-10,D31.5,D31.5,Benign neoplasm: Lacrimal gland and duct
diagnosis,Diagnosis ICD-10,D31.6,D31.6,"Benign neoplasm: Orbit, unspecified"
diagnosis,Diagnosis ICD-10,D31.9,D31.9,"Benign neoplasm: Eye, unspecified"
diagnosis,Diagnosis ICD-10,D31,D31,Benign neoplasm of eye and adnexa
diagnosis,Diagnosis ICD-10,D32.%,D32.%,Benign neoplasm of meninges
diagnosis,Diagnosis ICD-10,D32.0,D32.0,Benign neoplasm: Cerebral meninges
diagnosis,Diagnosis ICD-10,D32.1,D32.1,Benign neoplasm: Spinal meninges
diagnosis,Diagnosis ICD-10,D32.9,D32.9,"Benign neoplasm: Meninges, unspecified"
diagnosis,Diagnosis ICD-10,D32,D32,Benign neoplasm of meninges
diagnosis,Diagnosis ICD-10,D33.%,D33.%,Benign neoplasm of brain and other parts of central nervous system
diagnosis,Diagnosis ICD-10,D33.0,D33.0,"Benign neoplasm: Brain, supratentorial"
diagnosis,Diagnosis ICD-10,D33.1,D33.1,"Benign neoplasm: Brain, infratentorial"
diagnosis,Diagnosis ICD-10,D33.2,D33.2,"Benign neoplasm: Brain, unspecified"
diagnosis,Diagnosis ICD-10,D33.3,D33.3,Benign neoplasm: Cranial nerves
diagnosis,Diagnosis ICD-10,D33.4,D33.4,Benign neoplasm: Spinal cord
diagnosis,Diagnosis ICD-10,D33.7,D33.7,Benign neoplasm: Other specified parts of central nervous system
diagnosis,Diagnosis ICD-10,D33.9,D33.9,"Benign neoplasm: Central nervous system, unspecified"
diagnosis,Diagnosis ICD-10,D33,D33,Benign neoplasm of brain and other parts of central nervous system
diagnosis,Diagnosis ICD-10,D34,D34,Benign neoplasm of thyroid gland
diagnosis,Diagnosis ICD-10,D35.%,D35.%,Benign neoplasm of other and unspecified endocrine glands
diagnosis,Diagnosis ICD-10,D35.0,D35.0,Benign neoplasm: Adrenal gland
diagnosis,Diagnosis ICD-10,D35.1,D35.1,Benign neoplasm: Parathyroid gland
diagnosis,Diagnosis ICD-10,D35.2,D35.2,Benign neoplasm: Pituitary gland
diagnosis,Diagnosis ICD-10,D35.3,D35.3,Benign neoplasm: Craniopharyngeal duct
diagnosis,Diagnosis ICD-10,D35.4,D35.4,Benign neoplasm: Pineal gland
diagnosis,Diagnosis ICD-10,D35.5,D35.5,Benign neoplasm: Carotid body
diagnosis,Diagnosis ICD-10,D35.6,D35.6,Benign neoplasm: Aortic body and other paraganglia
diagnosis,Diagnosis ICD-10,D35.7,D35.7,Benign neoplasm: Other specified endocrine glands
diagnosis,Diagnosis ICD-10,D35.8,D35.8,Benign neoplasm: Pluriglandular involvement
diagnosis,Diagnosis ICD-10,D35.9,D35.9,"Benign neoplasm: Endocrine gland, unspecified"
diagnosis,Diagnosis ICD-10,D35,D35,Benign neoplasm of other and unspecified endocrine glands
